# ServiceID	serviceTime	serviceDeadline	Difference
355	0.0635560637413	0.0933622786497	0.0298062149084
356	0.0956903665081	0.14742625038	0.0517358838719
357	0.0930462252103	0.143750042694	0.0507038174833
358	0.0585150534213	0.0870251566078	0.0285101031865
359	0.0707075649209	0.0854785445701	0.0147709796493
360	0.0273213318823	0.033511694564	0.00619036268165
361	0.0171228967132	0.0213166242102	0.00419372749694
362	0.0658081300758	0.0768284795276	0.0110203494518
363	0.078881255212	0.116906455006	0.0380251997941
364	0.0970969035421	0.12092262789	0.0238257243476
365	0.0922177994317	0.118903008048	0.026685208616
366	0.0346108702438	0.0437278137396	0.00911694349585
367	0.0884003863221	0.13213989425	0.0437395079281
368	0.032969968677	0.0597571879233	0.0267872192463
369	0.0331892031155	0.0386306589424	0.0054414558269
370	0.00539090001451	0.0278261063086	0.0224352062941
371	0.0217495414847	0.0519752716453	0.0302257301605
372	0.0195907185293	0.0336717978526	0.0140810793233
373	0.0675941202504	0.108374253089	0.0407801328381
374	0.0319109774915	0.0789106974632	0.0469997199717
375	0.0262092782909	0.047406297105	0.0211970188141
376	0.0715355586466	0.0777607037131	0.00622514506646
377	0.0934841625515	0.101101049141	0.00761688658938
378	0.0466321748349	0.0868624161329	0.040230241298
379	0.0056993849635	0.0501495192454	0.0444501342819
380	0.0979104409878	0.124936024628	0.0270255836398
381	0.0126942399925	0.0207680897752	0.00807384978277
382	0.0107743131802	0.053046381887	0.0422720687068
383	0.0419872719984	0.0919489799083	0.04996170791
384	0.0446233378326	0.0524805033398	0.00785716550723
385	0.0432666231643	0.0850080178356	0.0417413946713
386	0.0831045042578	0.0890720885843	0.00596758432646
387	0.0188585497344	0.0473592223356	0.0285006726012
388	0.0136804623172	0.0612350944143	0.0475546320971
389	0.0935116279562	0.113491477874	0.0199798499177
390	0.0440495245726	0.0759022277937	0.031852703221
391	0.0292650733173	0.0603188581903	0.031053784873
392	0.0209173195019	0.0397493820658	0.0188320625638
393	0.0447365796856	0.0789700747951	0.0342334951096
394	0.0540803375825	0.0711297364192	0.0170493988367
395	0.0239469996664	0.0338835115014	0.00993651183504
396	0.0785658699533	0.0875109082766	0.00894503832332
397	0.0735556156118	0.0899943003949	0.0164386847832
398	0.0291711414166	0.0699753130671	0.0408041716505
399	0.0663024583804	0.107398536156	0.0410960777758
400	0.0520130228206	0.0989678138039	0.0469547909833
401	0.0130575952462	0.0493174433165	0.0362598480703
402	0.0127061869364	0.0535703553436	0.0408641684073
403	0.0365315614844	0.0742756667029	0.0377441052186
404	0.0706449074307	0.107675330313	0.0370304228821
405	0.0229342400525	0.0685242343718	0.0455899943194
406	0.0247734726549	0.0546811375155	0.0299076648606
407	0.0677899296612	0.0834700884004	0.0156801587392
408	0.0632226605754	0.0815642129753	0.0183415523999
409	0.0179668552324	0.0624542966587	0.0444874414263
410	0.0557591542377	0.0761533895681	0.0203942353304
411	0.0589576637733	0.0642219836447	0.00526431987136
412	0.0138524628193	0.0376315054042	0.0237790425849
413	0.097599901367	0.127123627261	0.0295237258938
414	0.00856916430162	0.0508211950641	0.0422520307625
415	0.0783629432216	0.121103051941	0.0427401087197
416	0.0573803057667	0.0961652426602	0.0387849368935
417	0.0221323356949	0.0627603652396	0.0406280295447
418	0.0818012247468	0.123799551758	0.0419983270111
419	0.035992777856	0.0695441803848	0.0335514025288
420	0.0632699463915	0.112310439074	0.0490404926829
421	0.0116933756321	0.0573900641746	0.0456966885425
422	0.0531171202884	0.075047826316	0.0219307060276
423	0.0461046872479	0.0507364621944	0.00463177494654
424	0.0227872856408	0.0594254566442	0.0366381710034
425	0.0664240786957	0.09515902571	0.0287349470143
426	0.0953792621791	0.123425016607	0.0280457544275
427	0.032080422295	0.0784694642548	0.0463890419598
428	0.0266566716403	0.060871971292	0.0342152996517
429	0.0706384663799	0.115723281314	0.0450848149346
430	0.0787515062681	0.101956122794	0.0232046165257
431	0.00685885029031	0.0127732435645	0.00591439327417
432	0.0729195784029	0.125004147473	0.0520845690703
433	0.0349733720529	0.0610331269566	0.0260597549038
434	0.0728540035584	0.109745565851	0.0368915622927
435	0.0267505522599	0.0643297945499	0.0375792422899
436	0.0311853395379	0.053003234866	0.0218178953281
437	0.054411817221	0.0950275084174	0.0406156911963
438	0.0159704049452	0.0210697654899	0.00509936054465
439	0.063155165494	0.0683833993833	0.00522823388929
440	0.0054513608309	0.020740139667	0.0152887788361
441	0.0657338104571	0.0730610653414	0.0073272548843
442	0.00717817099503	0.0597828332137	0.0526046622187
443	0.0428426364843	0.0914640831839	0.0486214466996
444	0.0224359041113	0.0481965630841	0.0257606589727
445	0.0364454783267	0.0492922551285	0.0128467768017
446	0.0335525053894	0.0868922963242	0.0533397909348
447	0.0749835919697	0.0981170059289	0.0231334139592
448	0.0415191590056	0.0587062040633	0.0171870450578
449	0.0536023311813	0.0943841767884	0.0407818456071
450	0.0689780149593	0.0961105067264	0.0271324917671
451	0.0051519656249	0.0552273559499	0.050075390325
452	0.0414844465065	0.0649993898571	0.0235149433506
453	0.00130790133443	0.0122192620385	0.0109113607041
454	0.0870164883326	0.116713218142	0.0296967298091
455	0.073511049578	0.0849194438997	0.0114083943217
456	0.0336750496589	0.0796818774858	0.0460068278269
457	0.0822451935966	0.0985849070009	0.0163397134043
458	0.00317555552497	0.0474989042023	0.0443233486773
459	0.0177155564989	0.0610996261049	0.043384069606
460	0.0686822637586	0.0810980017742	0.0124157380155
461	0.00877037572332	0.0591528472194	0.0503824714961
462	0.0601899613311	0.0952154699839	0.0350255086528
463	0.046293668481	0.0577972173471	0.0115035488661
464	0.0605950213817	0.0772186653836	0.0166236440019
465	0.0807835709457	0.121419518686	0.0406359477403
466	0.00369945131951	0.0543206018018	0.0506211504823
467	0.00459528878434	0.0130762547259	0.00848096594154
468	0.0299807215295	0.041521174553	0.0115404530235
469	0.0243783632087	0.0461688376393	0.0217904744306
470	0.07381447183	0.0980500398683	0.0242355680382
471	0.0277141357178	0.0563297933992	0.0286156576814
472	0.0398667317291	0.0594049416034	0.0195382098743
473	0.0901536241288	0.121676046677	0.031522422548
474	0.0977554235865	0.140401044056	0.0426456204697
475	0.0574794304643	0.0746017599282	0.0171223294638
476	0.0689975219726	0.0957934079211	0.0267958859485
477	0.0724173837891	0.0966063242347	0.0241889404456
478	0.0501044985955	0.0551386869678	0.00503418837229
479	0.0742558917297	0.0799695689475	0.00571367721778
480	0.0683918131989	0.101491997976	0.0331001847769
481	0.0778158435373	0.0963047234992	0.0184888799619
482	0.0689249706972	0.0832798694788	0.0143548987816
483	0.0533979281344	0.074411947097	0.0210140189626
484	0.0978670005843	0.150460328453	0.052593327869
485	0.0216880038119	0.0539899156062	0.0323019117943
486	0.0336148259019	0.086041735253	0.052426909351
487	0.0925280688705	0.125835361523	0.0333072926528
488	0.0722883610557	0.110354598891	0.0380662378355
489	0.0359822076119	0.0858002860807	0.0498180784688
490	0.0900459001448	0.110578823369	0.0205329232239
491	0.0749920961498	0.0794467024836	0.00445460633372
492	0.0818195519453	0.114063019215	0.0322434672699
493	0.0952783645623	0.11743801829	0.0221596537274
494	0.0629455944154	0.0830957159906	0.0201501215752
495	0.078495752759	0.112530902598	0.0340351498392
496	0.0987596312749	0.10281027093	0.00405063965482
497	0.0149351154737	0.0211151845782	0.00618006910454
498	0.0134589370325	0.063928201886	0.0504692648535
499	0.0949122216511	0.122932848386	0.0280206267349
500	0.0947222500649	0.139641630574	0.0449193805094
501	0.0780831556805	0.119447253221	0.0413640975402
502	0.0195778039318	0.0510216669869	0.0314438630551
503	0.0429640438303	0.0944534462102	0.0514894023799
504	0.0182095202686	0.0307024624466	0.012492942178
505	0.0662273136102	0.0780974030888	0.0118700894787
506	0.0118953136222	0.0410914734887	0.0291961598665
507	0.0798694361508	0.114121719733	0.0342522835824
508	0.075720643312	0.0930085698932	0.0172879265813
509	0.0292113204699	0.0546465025565	0.0254351820866
510	0.0990939405423	0.138989853369	0.0398959128262
511	0.0946791417715	0.125572664558	0.0308935227868
512	0.0559014253056	0.109405942079	0.0535045167738
513	0.0198088392902	0.0629383611488	0.0431295218586
514	0.0793598685788	0.12559694996	0.0462370813809
515	0.0752552182125	0.0870218691219	0.0117666509094
516	0.06645163558	0.116636794809	0.0501851592293
517	0.0567652300971	0.0788123056161	0.022047075519
518	0.0950024947122	0.127082427235	0.0320799325229
519	0.041752003059	0.0764586779621	0.0347066749031
520	0.0806083766465	0.0960234811772	0.0154151045307
521	0.00255351225927	0.0330082571129	0.0304547448537
522	0.0941943845875	0.132207282718	0.0380128981302
523	0.0634598920129	0.0988506493874	0.0353907573745
524	0.0502019815139	0.0907479450007	0.0405459634868
525	0.0256702495633	0.074257962761	0.0485877131976
526	0.0281727928693	0.0794200435298	0.0512472506605
527	0.0927231742932	0.100619400496	0.00789622620238
528	0.0453697904232	0.08657160467	0.0412018142469
529	0.0455157530793	0.0749607043211	0.0294449512418
530	0.0808755698295	0.120125177877	0.0392496080475
531	0.0958424180496	0.108066717764	0.0122242997142
532	0.0924323693324	0.142831681958	0.0503993126254
533	0.0638401449254	0.11485968629	0.0510195413649
534	0.0260158731512	0.0741052373213	0.0480893641702
535	0.0775744500031	0.112058899989	0.0344844499855
536	0.00997229522016	0.0154790129067	0.00550671768655
537	0.00208598005392	0.0186138829263	0.0165279028724
538	0.0764728885844	0.099804140204	0.0233312516196
539	0.0777692257904	0.113051350337	0.0352821245466
540	0.0395369280131	0.0875442594524	0.0480073314393
541	0.00480330669646	0.0320689562069	0.0272656495104
542	0.0831553815999	0.0934960557485	0.0103406741487
543	0.0713382685897	0.0917440606852	0.0204057920955
544	0.00340582657912	0.0310920731236	0.0276862465445
545	0.0526475811556	0.0587268936893	0.00607931253369
546	0.0570260160016	0.0783977078995	0.0213716918979
